#,Title,Company,URL,Location,State,Salary,Date Posted,Expiration Date
236,Principal Scientist,Harvard University,https://www.indeed.com/viewjob?jk=ca27ea1873445f29,"Boston, MA, US",MA,N/A,2026-01-16,N/A
237,"Director, Chemical Biology, US",GSK,https://www.indeed.com/viewjob?jk=d12940450a059bf6,"Collegeville, PA, US",PA,N/A,2026-01-16,N/A
238,Biosample Management Operations Intern,Daiichi Sankyo,https://www.indeed.com/viewjob?jk=ef9b8ea1d493039a,"Basking Ridge, NJ, US",NJ,$17,2026-01-16,N/A
239,Secretary III,Rutgers University,https://www.indeed.com/viewjob?jk=543737429adb06bd,"Northfield, NJ, US",NJ,N/A,2026-01-16,N/A
240,Second Shift Operations Lead,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Rochester-New-York-USA/Assistant-Supervisor---2nd-Shift_R-01331025,"Rochester, New York, USA",NY,N/A,2026-01-15,N/A
241,Maintenance Electrician,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Teterboro-New-Jersey-USA/Maintenance-Electrician_R-01327808,"Teterboro, New Jersey, USA",NJ,N/A,2026-01-15,N/A
242,Distribution Technician 1 - First Shift,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Breinigsville-Pennsylvania-USA/Distribution-Technician-1---First-Shift_R-01339669,"Breinigsville, Pennsylvania, USA",PA,N/A,2026-01-15,N/A
243,Material Handler I / Warehouse Worker (1st & 2nd Shifts Available),Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Greencastle-Pennsylvania-USA/Material-Handler-I---Warehouse-Worker--First-Shift-8am-4-30pm-_R-01335961,"Greencastle, Pennsylvania, USA",PA,N/A,2026-01-15,N/A
244,Cell Culture Scientist,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/King-of-Prussia-Pennsylvania-USA/Cell-Culture-Scientist_R-01340162,"King of Prussia, Pennsylvania, USA",PA,N/A,2026-01-15,N/A
245,Regional Site Specialist,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Cambridge-Massachusetts-USA/Regional-Site-Specialist_R-01338758,"Cambridge, Massachusetts, USA",MA,N/A,2026-01-15,N/A
246,Regional Site Specialist,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Cambridge-Massachusetts-USA/Regional-Site-Specialist_R-01336596,"Cambridge, Massachusetts, USA",MA,N/A,2026-01-15,N/A
247,"QC Manager, Bioanalytical",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Plainville-Massachusetts-USA/QC-Manager--Bioanalytical_R-01338592,"Plainville, Massachusetts, USA",MA,N/A,2026-01-15,N/A
248,Creative Sr. Project Manager,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/Creative-Sr-Project-Manager_R-01339945,"Pittsburgh, Pennsylvania, USA",PA,N/A,2026-01-15,N/A
249,"Senior Scientist, Epidemiology",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/Senior-Scientist--Epidemiology_R381154-2,USA - Pennsylvania - West Point,PA,N/A,2026-01-15,N/A
250,"Senior Specialist, Engineering",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/Senior-Specialist--Engineering_R381591-1,USA - Pennsylvania - West Point,PA,N/A,2026-01-15,N/A
251,Patent Counsel,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Patent-Counsel_R362296-1,USA - New Jersey - Rahway,NJ,N/A,2026-01-15,N/A
252,Senior Scientist – Downstream Vaccines and Advanced Biotechnologies Process R&D,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/Senior-Scientist---Downstream-Vaccines-and-Advanced-Biotechnologies-Process-R-D-_R380998-1,USA - Pennsylvania - West Point,PA,N/A,2026-01-15,N/A
253,"Registered Nurse - West Point, PA",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/Registered-Nurse---West-Point--PA_R381191-1,USA - Pennsylvania - West Point,PA,N/A,2026-01-15,N/A
254,2026 Future Talent Program - AI/ML - Intern,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Massachusetts---Cambridge-320-Bent-Street/XMLNAME-2026-Future-Talent-Program---AI-ML---Intern_R381419,USA - Massachusetts - Cambridge (320 Bent Street),MA,N/A,2026-01-15,N/A
255,"Senior Specialist, Engineering (Onsite)",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Senior-Specialist--Engineering--Onsite-_R381177-1,USA - New Jersey - Rahway,NJ,N/A,2026-01-15,N/A
256,Senior Administrative Assistant - Hybrid,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---North-Wales-Upper-Gwynedd/Senior-Administrative-Assistant---Hybrid_R380978-1,USA - Pennsylvania - North Wales (Upper Gwynedd),PA,N/A,2026-01-15,N/A
257,"Associate Director, Regulatory CMC",Lilly,https://lilly.wd5.myworkdayjobs.com/en-US/LLY/job/US-Boston-MA/Associate-Director--Regulatory-CMC_R-99090,"US, Boston MA",MA,N/A,2026-01-15,N/A
258,HSE Process Excellence 2026 Summer-Fall Co-op,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Framingham-MA/HSE-Process-Excellence-2026-Summer-Fall-Co-op_R2834229,"Framingham, MA",MA,N/A,2026-01-15,N/A
259,"Digital Lead, US Launches",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Digital-Lead--US-Launches_R2836789-1,"Cambridge, MA",MA,N/A,2026-01-15,N/A
260,Summer-Fall 2026 Co-Op - Media and Metabolic Profiling Development,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Framingham-MA/Summer-Fall-2026-Co-Op---Media-and-Metabolic-Profiling-Development_R2816735,"Framingham, MA",MA,N/A,2026-01-15,N/A
261,Global Product Communications Specialist,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Morristown-NJ/Global-Product-Communications-Specialist_R2839142,"Morristown, NJ",NJ,N/A,2026-01-15,N/A
262,"Associate Director, Key Markets Communications, Specialty Care",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Associate-Director--Key-Markets-Communications--Specialty-Care_R2839035,"Cambridge, MA",MA,N/A,2026-01-15,N/A
263,Medical Specialist I-Gastroenterology (Philadelphia),Regeneron,https://regeneron.wd1.myworkdayjobs.com/Careers/job/Philadelphia-PA/Medical-Specialist-I-Gastroenterology--Philadelphia-_R43435,"Philadelphia, PA",PA,N/A,2026-01-15,N/A
264,Patient Access Liaison - UPLIZNA IgG4-RD - New York City (Rare Disease),Amgen,https://amgen.wd1.myworkdayjobs.com/Careers/job/US---New-Jersey---Hackensack/Patient-Access-Liaison---UPLIZNA-IgG4-RD---New-York-City--Rare-Disease-_R-232018,US - New Jersey - Hackensack,NJ,N/A,2026-01-15,N/A
265,"Specialty Representative/Senior Specialty Representative - Bone Health - Jersey City, NJ",Amgen,https://amgen.wd1.myworkdayjobs.com/Careers/job/US---New-Jersey---Jersey-City/Specialty-Representative-Senior-Specialty-Representative---Bone-Health---Jersey-City--NJ_R-234649,US - New Jersey - Jersey City,NJ,N/A,2026-01-15,N/A
266,"Specialty Representative/Sr Specialty Representative- Inflammation - Pittsburgh, PA",Amgen,https://amgen.wd1.myworkdayjobs.com/Careers/job/US---Pennsylvania---Pittsburgh/Specialty-Representative-Sr-Specialty-Representative--Inflammation---Pittsburgh--PA_R-234564,US - Pennsylvania - Pittsburgh,PA,N/A,2026-01-15,N/A
267,Process Technician,Pfizer,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers/job/United-States---Massachusetts---Andover/Process-Technician_4949435-1,United States - Massachusetts - Andover,MA,N/A,2026-01-15,N/A
268,Andover GWE Facilities Lead,Pfizer,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers/job/United-States---Massachusetts---Andover/Andover-GWE-Facilities-Lead_4949045-2,United States - Massachusetts - Andover,MA,N/A,2026-01-15,N/A
269,Manager Event Broadcast and Production Lead US Pfizer Commercial,Pfizer,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers/job/United-States---Pennsylvania---Collegeville/Manager-Event-Broadcast-and-Production-Lead-US-Pfizer-Commercial_4949912-1,United States - Pennsylvania - Collegeville,PA,N/A,2026-01-15,N/A
270,"Engineer II, Product Development",Getinge,https://www.indeed.com/viewjob?jk=ee3ad76794d4829f,"North Waltham, MA, US",MA,N/A,2026-01-15,N/A
271,"Manager, R&D",Getinge,https://www.indeed.com/viewjob?jk=dc4bea201d455cb2,"North Waltham, MA, US",MA,N/A,2026-01-15,N/A
272,Quality Specialist,Getinge,https://www.indeed.com/viewjob?jk=cfd3489f6146d929,"Boston, MA, US",MA,N/A,2026-01-15,N/A
273,Sr Program Manager,Getinge,https://www.indeed.com/viewjob?jk=cf9a1dc52d12deba,"North Waltham, MA, US",MA,"$160,000",2026-01-15,N/A
274,Senior Accountant - Reporting,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/Senior-Accountant---Reporting_R-01335376,"Pittsburgh, Pennsylvania, USA",PA,N/A,2026-01-14,N/A
275,QA Engineer I - Change Management,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Grand-Island-New-York-USA/QA-Engineer-I---Change-Management_R-01337148,"Grand Island, New York, USA",NY,N/A,2026-01-14,N/A
276,Quality Control Engineer,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Ward-Hill-Massachusetts-USA/Quality-Control-Engineer_R-01339042,"Ward Hill, Massachusetts, USA",MA,N/A,2026-01-14,N/A
277,"Supervisor, Technical Operations",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Allentown-Pennsylvania-USA/Supervisor--Technical-Operations_R-01339665-1,"Allentown, Pennsylvania, USA",PA,N/A,2026-01-14,N/A
278,Credit and Collections Representative,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/Lead-Accounts-Receivable-Representative_R-01334449,"Pittsburgh, Pennsylvania, USA",PA,N/A,2026-01-14,N/A
279,"Equipment Operator, Onsert - 1st Shift",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Bohemia-New-York-USA/Equipment-Operator--Onsert---1st-Shift_R-01337493,"Bohemia, New York, USA",NY,N/A,2026-01-14,N/A
280,Supply Chain Specialist III,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/Supply-Chain-Specialist-III_R-01338637-1,"Pittsburgh, Pennsylvania, USA",PA,N/A,2026-01-14,N/A
281,Fixed Asset Senior Accountant,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/Fixed-Asset-Senior-Accountant_R-01335375,"Pittsburgh, Pennsylvania, USA",PA,N/A,2026-01-14,N/A
282,Account Manager II,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Cambridge-Massachusetts-USA/Account-Manager-II_R-01339197,"Cambridge, Massachusetts, USA",MA,N/A,2026-01-14,N/A
283,Procurement Sourcing Specialist III,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Allentown-Pennsylvania-USA/Procurement-Sourcing-Specialist-III_R-01337663-1,"Allentown, Pennsylvania, USA",PA,N/A,2026-01-14,N/A
284,"Sr. Consultant, People Analytics",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Remote-Pennsylvania-USA/Sr-Consultant--People-Analytics_R-01335274,"Remote, Pennsylvania, USA",PA,N/A,2026-01-14,N/A
285,PPI Business Specialist III,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Millersburg-Pennsylvania-USA/PPI-Business-Specialist-III_R-01339118,"Millersburg, Pennsylvania, USA",PA,N/A,2026-01-14,N/A
286,Financial Analyst II,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/Financial-Analyst-II_R-01338161,"Pittsburgh, Pennsylvania, USA",PA,N/A,2026-01-14,N/A
287,"In Process Inspector 2 - Finishing Operations, 2nd Shift",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Bohemia-New-York-USA/In-Process-Inspector-2---Finishing-Operations--2nd-Shift_R-01338276-1,"Bohemia, New York, USA",NY,N/A,2026-01-14,N/A
288,"Technical Operator - First Shift - Allentown, PA",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Allentown-Pennsylvania-USA/Technical-Operator---First-Shift---Allentown--PA_R-01339662,"Allentown, Pennsylvania, USA",PA,N/A,2026-01-14,N/A
289,2026 Future Talent Program – Manufacturing and Reliability Engineering Co-Op,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/XMLNAME-2026-Future-Talent-Program---Manufacturing-and-Reliability-Engineering-Co-Op_R368871,USA - Pennsylvania - West Point,PA,N/A,2026-01-14,N/A
290,"Sterile Specialist, Engineering (Onsite)",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Sterile-Specialist--Engineering--Onsite-_R380735-1,USA - New Jersey - Rahway,NJ,N/A,2026-01-14,N/A
291,"Associate Director, Engineering",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/Associate-Director--Engineering_R379081-1,USA - Pennsylvania - West Point,PA,N/A,2026-01-14,N/A
292,"Manager, Engineering (Onsite)",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Manager--Engineering--Onsite-_R381476-1,USA - New Jersey - Rahway,NJ,N/A,2026-01-14,N/A
293,Pharmaceutical Sales - Territory Manager - Dermatology Specialty,Lilly,https://lilly.wd5.myworkdayjobs.com/en-US/LLY/job/US-Poughkeepsie-NY/Pharmaceutical-Sales---Territory-Manager---Dermatology-Specialty_R-98863-1,"US, Poughkeepsie NY",NY,N/A,2026-01-14,N/A
294,CLD Senior Data Scientist,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Framingham-MA/CLD-Senior-Data-Scientist_R2832040-1,"Framingham, MA",MA,N/A,2026-01-14,N/A
295,Dermatology LCM Indications Lead,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Dermatology-LCM-Indications-Lead_R2829722,"Cambridge, MA",MA,N/A,2026-01-14,N/A
296,"Director, B2B Strategy and Solutions, Rare Disease",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Director--B2B-Strategy-and-Solutions--Rare-Disease_R2827031,"Cambridge, MA",MA,N/A,2026-01-14,N/A
297,Contamination Control Engineer - GMP,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Framingham-MA/Contamination-Control-Engineer---GMP_R2832511,"Framingham, MA",MA,N/A,2026-01-14,N/A
298,Senior Manufacturing Technician,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Framingham-MA/Senior-Manufacturing-Technician_R2838474,"Framingham, MA",MA,N/A,2026-01-14,N/A
299,"Project Leader CMC, Mammalian Projects Cluster",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Framingham-MA/Project-Leader-CMC--Mammalian-Projects-Cluster_R2835580-1,"Framingham, MA",MA,N/A,2026-01-14,N/A
300,Global Clinical Immunology - Vaccines Summer 2026 Intern,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Swiftwater-PA/Global-Clinical-Immunology---Vaccines-Summer-2026-Intern_R2810661-1,"Swiftwater, PA",PA,N/A,2026-01-14,N/A
301,"Area Business Manager – Pulmonary Allentown, PA",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Allentown-PA/Area-Business-Manager---Pulmonary-Allentown--PA_R2839258,"Allentown, PA",PA,N/A,2026-01-14,N/A
302,"Senior Specialty Representative - Dermatology - Albany, NY",Amgen,https://amgen.wd1.myworkdayjobs.com/Careers/job/US---New-York---Albany/Senior-Specialty-Representative---Dermatology---Albany--NY_R-234039-1,US - New York - Albany,NY,N/A,2026-01-14,N/A
303,Asset Lead - Central Energy Power Plant/ Electrical Infrastructure,Pfizer,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers/job/United-States---Massachusetts---Andover/Asset-Lead---Central-Energy-Power-Plant--Electrical-Infrastructure_4942297-1,United States - Massachusetts - Andover,MA,N/A,2026-01-14,N/A
304,"Precision Medicine, Biological Data Intern",Daiichi Sankyo,https://www.indeed.com/viewjob?jk=669410d064dc4166,"Basking Ridge, NJ, US",NJ,$17,2026-01-14,N/A
305,Center for Generative AI Intern,Daiichi Sankyo,https://www.indeed.com/viewjob?jk=c0030e1807553f1f,"Basking Ridge, NJ, US",NJ,$17,2026-01-14,N/A
306,Global Project Management and Leadership Intern,Daiichi Sankyo,https://www.indeed.com/viewjob?jk=eeda10e0d9ceccb8,"Basking Ridge, NJ, US",NJ,$17,2026-01-14,N/A
307,"Senior, Clinical Study Associate",Daiichi Sankyo,https://www.indeed.com/viewjob?jk=393a494ac7eacb16,"Basking Ridge, NJ, US",NJ,"$99,120",2026-01-14,N/A
308,"Associate Director, Regulatory Affairs CMC and Digital Transformation",Daiichi Sankyo,https://www.indeed.com/viewjob?jk=f7504e5fa913454c,"New York, NY, US",NY,"$159,440",2026-01-14,N/A
309,Senior Account Director Business Development (Bioanalytical Labs)- US Boston,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Remote-Massachusetts-USA/Senior-Account-Director-Business-Development--Bioanalytical-Labs---US-Boston_R-01337966,"Remote, Massachusetts, USA",MA,N/A,2026-01-13,N/A
310,Accounting Manager,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Remote-Massachusetts-USA/Accounting-Manager_R-01338716,"Remote, Massachusetts, USA",MA,N/A,2026-01-13,N/A
311,Customer Service Representative II,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Grand-Island-New-York-USA/Customer-Service-Representative-II_R-01339383,"Grand Island, New York, USA",NY,N/A,2026-01-13,N/A
312,Senior Maintenance Technician - 2nd Shift,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Grand-Island-New-York-USA/Senior-Maintenance-Technician---2nd-Shift_R-01338969,"Grand Island, New York, USA",NY,N/A,2026-01-13,N/A
313,Senior Maintenance Technician - 2nd shift,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Grand-Island-New-York-USA/Senior-Maintenance-Technician_R-01338971,"Grand Island, New York, USA",NY,N/A,2026-01-13,N/A
314,Inventory Management Specialist II,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Norwood-Massachusetts-USA/Inventory-Management-Specialist-II_R-01337533,"Norwood, Massachusetts, USA",MA,N/A,2026-01-13,N/A
315,Credit and Collections Specialist,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/Lead-Accounts-Receivable-Representative_R-01334659,"Pittsburgh, Pennsylvania, USA",PA,N/A,2026-01-13,N/A
316,Senior Financial Analyst,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/Senior-Financial-Analyst_R-01325484,"Pittsburgh, Pennsylvania, USA",PA,N/A,2026-01-13,N/A
317,Senior Genetic Solution District Manager - Boston,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Boston-Massachusetts-USA/Senior-Genetic-Solution-District-Manager---Boston_R-01339238,"Boston, Massachusetts, USA",MA,N/A,2026-01-13,N/A
318,"Trademark Paralegal II - Hybrid (Rahway, NJ)",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Trademark-Paralegal-II---Hybrid--Rahway--NJ-_R379821-1,USA - New Jersey - Rahway,NJ,N/A,2026-01-13,N/A
319,"Associate Principal Scientist, Drug Metabolism & Pharmacokinetics",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/Associate-Principal-Scientist--Drug-Metabolism---Pharmacokinetics_R381469-1,USA - Pennsylvania - West Point,PA,N/A,2026-01-13,N/A
320,1st & 2nd Shift  - HEPA Technician,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/XMLNAME-1st---2nd-Shift----HEPA-Technician_R375810-1,USA - Pennsylvania - West Point,PA,N/A,2026-01-13,N/A
321,"Principal Scientist, Drug Discovery",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Principal-Scientist--Biology-Discovery_R363749,USA - New Jersey - Rahway,NJ,N/A,2026-01-13,N/A
322,"Director, Immunoassay-based Biomarker Discovery and Analysis - Neuroscience",Lilly,https://lilly.wd5.myworkdayjobs.com/en-US/LLY/job/US-Boston-MA/Director--Immunoassay-based-Biomarker-Discovery-and-Analysis---Neuroscience_R-96579-1,"US, Boston MA",MA,N/A,2026-01-13,N/A
323,Biorepository Center of Excellence (BCOE) Expert,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Biorepository-Center-of-Excellence--BCOE--Expert_R2835367-1,"Cambridge, MA",MA,N/A,2026-01-13,N/A
324,"Senior Principal Scientist, Lab Head Medicinal Chemistry",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Senior-Principal-Scientist--Lab-Head-Medicinal-Chemistry_R2834827-1,"Cambridge, MA",MA,N/A,2026-01-13,N/A
325,Omnichannel Project Specialist - VIE Contract,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Omnichannel-Project-Specialist---VIE-Contract_R2834853,"Cambridge, MA",MA,N/A,2026-01-13,N/A
326,Director of Packaging Operations,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Swiftwater-PA/Director-of-Packaging-Operations_R2837527-1,"Swiftwater, PA",PA,N/A,2026-01-13,N/A
327,Global Brand Manager - Implementation and Training - Beyfortus - RSV Franchise,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Morristown-NJ/Global-Brand-Manager---Implementation-and-Training---Beyfortus---RSV-Franchise_R2837490,"Morristown, NJ",NJ,N/A,2026-01-13,N/A
328,Associate Scientist,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Framingham-MA/Associate-Scientist_R2833601-1,"Framingham, MA",MA,N/A,2026-01-13,N/A
329,Senior Scientist - Lab Automation - Purification Process Development,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Framingham-MA/Senior-Scientist---Lab-Automation---Purification-Process-Development_R2836873-1,"Framingham, MA",MA,N/A,2026-01-13,N/A
330,Key Account Manager - Cardiovascular - New York City,Amgen,https://amgen.wd1.myworkdayjobs.com/Careers/job/US---New-York---New-York/Key-Account-Manager---Cardiovascular---New-York-City_R-234143,US - New York - New York,NY,N/A,2026-01-13,N/A
331,"Specialty Account Manager - Neuroimmunology (Rare Disease) Allentown, PA",Amgen,https://amgen.wd1.myworkdayjobs.com/Careers/job/US---Pennsylvania---Allentown/Specialty-Account-Manager---Neuroimmunology--Rare-Disease--Allentown--PA_R-234251,US - Pennsylvania - Allentown,PA,N/A,2026-01-13,N/A
332,MDM Architect,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/MDM-Architect_R-01336902-1,"Pittsburgh, Pennsylvania, USA",PA,N/A,2026-01-12,N/A
333,Manufacturing Team Leader - 3rd Shift,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Millersburg-Pennsylvania-USA/Manufacturing-Team-Leader---2nd-Shift_R-01337070,"Millersburg, Pennsylvania, USA",PA,N/A,2026-01-12,N/A
334,"Scientist, Characterization",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Framingham-Massachusetts-USA/Scientist--Characterization_R-01339500,"Framingham, Massachusetts, USA",MA,N/A,2026-01-12,N/A
335,"Sr. Manager, Environmental Health and Safety (Workers' Compensation)",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Rochester-New-York-USA/Sr-Manager--EHS_R-01328650-1,"Rochester, New York, USA",NY,N/A,2026-01-12,N/A
336,FSP -- Sr. Scientist -- Neutralizing Antibody Assays (NAb),Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Lawrenceville-New-Jersey-USA/FSP----Sr-Scientist----Study-Support-NAb_R-01339069,"Lawrenceville, New Jersey, USA",NJ,N/A,2026-01-12,N/A
337,"Global Product Manager, PDx Bottles and Vials",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Rochester-New-York-USA/Global-Product-Manager--PDx-Bottles-and-Vials_R-01338356,"Rochester, New York, USA",NY,N/A,2026-01-12,N/A
338,Distribution Support Manager Associate,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Breinigsville-Pennsylvania-USA/Distribution-Support-Manager-Associate_R-01339095,"Breinigsville, Pennsylvania, USA",PA,N/A,2026-01-12,N/A
339,"Senior Scientist/Engineer, Medical Device and Combination Products, Analytical",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/Senior-Scientist-Engineer--Medical-Device-and-Combination-Products--Analytical_R380204-1,USA - Pennsylvania - West Point,PA,N/A,2026-01-12,N/A
340,"Director, Computational Chemistry, Modeling & Informatics",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Director--Computational-Chemistry--Modeling---Informatics_R380246-1,USA - New Jersey - Rahway,NJ,N/A,2026-01-12,N/A
341,Validation Specialist Engineering,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/Validation-Specialist-Engineering_R380128-1,USA - Pennsylvania - West Point,PA,N/A,2026-01-12,N/A
342,Quality Control Chemistry Analyst,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Framingham-MA/Quality-Control-Chemistry-Analyst_R2836247-1,"Framingham, MA",MA,N/A,2026-01-12,N/A
343,"Head of Global Regulatory Affairs, CMC Small Molecule",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Morristown-NJ/Head-of-Global-Regulatory-Affairs--CMC-Small-Molecule_R2836589,"Morristown, NJ",NJ,N/A,2026-01-12,N/A
344,Group Lead Neurology Research,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Group-Head-Neurology-Research_R2832334-1,"Cambridge, MA",MA,N/A,2026-01-12,N/A
