#,Title,Company,URL,Location,State,Salary,Date Posted,Expiration Date
374,"Head of Global Regulatory Affairs, CMC Small Molecule",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Morristown-NJ/Head-of-Global-Regulatory-Affairs--CMC-Small-Molecule_R2836589,"Morristown, NJ",NJ,N/A,2026-01-12,N/A
375,Group Lead Neurology Research,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Group-Head-Neurology-Research_R2832334-1,"Cambridge, MA",MA,N/A,2026-01-12,N/A
376,"US Patient Acquisition & Retention Director, Respiratory",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/US-Patient-Acquisition---Retention-Director--Respiratory_R2836852-1,"Cambridge, MA",MA,N/A,2026-01-12,N/A
377,US Head of Respiratory Provider Experience,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/US-Head-of-Respiratory-Provider-Experience_R2836860-1,"Cambridge, MA",MA,N/A,2026-01-12,N/A
378,US Head of Respiratory Patient Experience,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/US-Head-of-Respiratory-Patient-Experience_R2836827,"Cambridge, MA",MA,N/A,2026-01-12,N/A
379,"US Senior Manager, Patient Experience",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/US-Senior-Manager--Patient-Experience_R2836859,"Cambridge, MA",MA,N/A,2026-01-12,N/A
380,US COPD Marketing Director,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/US-COPD-Marketing-Director_R2836866-1,"Cambridge, MA",MA,N/A,2026-01-12,N/A
381,US Asthma Marketing Director,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/US-Asthma-Marketing-Director_R2836867,"Cambridge, MA",MA,N/A,2026-01-12,N/A
382,"US Associate Director, Digital Marketing, Respiratory",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/US-Associate-Director--Digital-Marketing--Respiratory_R2836869,"Cambridge, MA",MA,N/A,2026-01-12,N/A
383,"Strategy & Ops Senior Director, SILC",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Strategy---Ops-Senior-Director--SILC_R2830445,"Cambridge, MA",MA,N/A,2026-01-12,N/A
384,Principal Manufacturing Compliance Engineer,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Framingham-MA/Principal-Manufacturing-Compliance-Engineer_R2829006-1,"Framingham, MA",MA,N/A,2026-01-12,N/A
385,Amlitelimab Marketing Summer 2026 Intern,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Summer-2026-Intern---Amlitelimab-Marketing_R2815107,"Cambridge, MA",MA,N/A,2026-01-12,N/A
386,Thought Leader Liaison - TAVNEOS - Northeast (Rare Disease),Amgen,https://amgen.wd1.myworkdayjobs.com/Careers/job/US---New-York---New-York/Thought-Leader-Liaison---TAVNEOS---Northeast--Rare-Disease-_R-234259,US - New York - New York,NY,N/A,2026-01-12,N/A
387,In Vivo Vaccine Research Scientist,Pfizer,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers/job/United-States---New-York---Pearl-River/In-Vivo-Vaccine-Research-Scientist_4949609-2,United States - New York - Pearl River,NY,N/A,2026-01-12,N/A
388,"Manager, Influencer (Influencer & Content Marketing Team)",Pfizer,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers/job/United-States---New-York---New-York-City/Manager--Influencer--Influencer---Content-Marketing-Team-_4949800-1,United States - New York - New York City,NY,N/A,2026-01-12,N/A
389,Associate Director Quantitative Data Modeling,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Morristown-NJ/Associate-Director-Quantitative-Data-Modeling_R2828436-1,"Morristown, NJ",NJ,N/A,2026-01-10,N/A
390,"Associate Director, Congress Engagement",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Princeton---NJ---US/Associate-Director--Congress-Engagement_R1597727-1,Princeton - NJ - US,NJ,N/A,2026-01-09,N/A
391,"Manager, Patient Materials Operations",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Summit-West---NJ---US/Manager--Patient-Materials-Operations_R1598032-1,Summit West - NJ - US,NJ,N/A,2026-01-09,N/A
392,"Senior Scientist, Discovery BioSciences Oncology",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Cambridge-Crossing---MA---US/Senior-Scientist--Discovery-BioSciences-Oncology_R1598206,Cambridge Crossing - MA - US,MA,N/A,2026-01-09,N/A
393,"Senior Manager, Health Systems Analytics",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Princeton---NJ---US/Senior-Manager--Health-Systems-Analytics_R1595646,Princeton - NJ - US,NJ,N/A,2026-01-09,N/A
394,Senior Director. Commercial Media Strategy & Planning,Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Princeton---NJ---US/Senior-Director-Commercial-Media-Strategy---Planning_R1595403,Princeton - NJ - US,NJ,N/A,2026-01-09,N/A
395,"Senior Manager, Predictive Customer Engagement",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Princeton---NJ---US/Senior-Manager--Predictive-Customer-Engagement_R1598248,Princeton - NJ - US,NJ,N/A,2026-01-09,N/A
396,"Associate Director, FP&A Portfolio Analysis",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Princeton---NJ---US/Associate-Director--FP-A-Portfolio-Analysis_R1596163-1,Princeton - NJ - US,NJ,N/A,2026-01-09,N/A
397,"Project Manager, Portfolio Management",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/Project-Manager--Portfolio-Management_R-01337527,"Pittsburgh, Pennsylvania, USA",PA,N/A,2026-01-09,N/A
398,Sr Mfg Equipment Maintenance Technician - Weekend PM,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Millersburg-Pennsylvania-USA/Sr-Mfg-Equipment-Maintenance-Technician---Weekend-PM_R-01328414,"Millersburg, Pennsylvania, USA",PA,N/A,2026-01-09,N/A
399,2026 Future Talent Program – Vaccine Manufacturing Automation Co-op,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/XMLNAME-2026-Future-Talent-Program---Vaccine-Manufacturing-Automation-Co-op_R368870,USA - Pennsylvania - West Point,PA,N/A,2026-01-09,N/A
400,Patent Docket Specialist,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Patent-Docket-Specialist_R380619,USA - New Jersey - Rahway,NJ,N/A,2026-01-09,N/A
401,"Specialist, Global Internal Communications",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Specialist--Global-Internal-Communications_R380222-2,USA - New Jersey - Rahway,NJ,N/A,2026-01-09,N/A
402,"Senior Specialist, Project Manager - Customer Service Center",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---North-Wales-Upper-Gwynedd/Senior-Specialist--Project-Manager---Customer-Service-Center_R369432,USA - Pennsylvania - North Wales (Upper Gwynedd),PA,N/A,2026-01-09,N/A
403,"Associate Director, Omnichannel Enablement Lead",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Associate-Director--Omnichannel-Enablement-Lead_R2838218-1,"Cambridge, MA",MA,N/A,2026-01-09,N/A
404,Senior Manufacturing Technician,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Framingham-MA/Senior-Manufacturing-Technician_R2833589-1,"Framingham, MA",MA,N/A,2026-01-09,N/A
405,"Scientist I, Data Science",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Scientist-I--Data-Science_R2822005-1,"Cambridge, MA",MA,N/A,2026-01-09,N/A
406,"Director, Global Marketing Qfitlia",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Director--Global-Marketing-Qfitlia_R2829705-1,"Cambridge, MA",MA,N/A,2026-01-09,N/A
407,Senior Computational Biologist,Pfizer,https://pfizer.wd1.myworkdayjobs.com/PfizerCareers/job/United-States---Massachusetts---Cambridge/Senior-Computational-Biologist_4949266-2,United States - Massachusetts - Cambridge,MA,N/A,2026-01-09,N/A
408,Process Safety Engineer,Gsk,https://gsk.wd5.myworkdayjobs.com/GSKCareers/job/USA---Massachusetts---Cambridge/Process-Safety-Engineer_433315,USA - Massachusetts - Cambridge,MA,N/A,2026-01-08,N/A
409,Global Information and Records Analyst,Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Princeton---NJ---US/Global-Information-and-Records-Analyst_R1598176,Princeton - NJ - US,NJ,N/A,2026-01-08,N/A
410,Global Information and Records Analyst,Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Princeton---NJ---US/Global-Information-and-Records-Analyst_R1598173,Princeton - NJ - US,NJ,N/A,2026-01-08,N/A
411,"Director, HRBP Strategy & Operations GPS & CT",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Princeton---NJ---US/Position--Director--HRBP-Strategy---Operations-GPS-Location--Lawrenceville--NJ_R1598178,Princeton - NJ - US,NJ,N/A,2026-01-08,N/A
412,"Manager, Principal Compliance Engineer",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Summit-West---NJ---US/Manager--Principal-Compliance-Engineer_R1598144,Summit West - NJ - US,NJ,N/A,2026-01-08,N/A
413,"Electrical Engineer, GMP Facilities and Plant Manager",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Devens---MA---US/Manager--Electrical-Engineer_R1596353-1,Devens - MA - US,MA,N/A,2026-01-08,N/A
414,Senior Manager Cleaning Validation,Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Devens---MA---US/Senior-Manager-Cleaning-Validation_R1595510,Devens - MA - US,MA,N/A,2026-01-08,N/A
415,Senior Manager Validation Engineering,Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Devens---MA---US/Senior-Manager-Validation-Engineering_R1595948,Devens - MA - US,MA,N/A,2026-01-08,N/A
416,Senior Specialist,Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Devens---MA---US/Senior-Specialist_R1597925,Devens - MA - US,MA,N/A,2026-01-08,N/A
417,"Manufacturing Associate, CAR T",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Summit-West---NJ---US/Manufacturing-Associate--CAR-T_R1598048-1,Summit West - NJ - US,NJ,N/A,2026-01-08,N/A
418,"Associate Director, Copay and Affordability",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Princeton---NJ---US/Associate-Director--Copay-and-Affordability_R1595566,Princeton - NJ - US,NJ,N/A,2026-01-08,N/A
419,"Scientist, Investigation Team",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Summit-West---NJ---US/Scientist--Investigation-Team_R1597922,Summit West - NJ - US,NJ,N/A,2026-01-08,N/A
420,"Director, Global HEOR - Oncology",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Princeton---NJ---US/Director--Global-HEOR---Oncology_R1597000,Princeton - NJ - US,NJ,N/A,2026-01-08,N/A
421,"Manager, Tech Transfer Lead",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Devens---MA---US/Manager--Tech-Transfer-Lead_R1598024,Devens - MA - US,MA,N/A,2026-01-08,N/A
422,Lab Concierge,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Cambridge-Massachusetts-USA/Lab-Concierge_R-01338402,"Cambridge, Massachusetts, USA",MA,N/A,2026-01-08,N/A
423,Packaging Engineer II,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Millersburg-Pennsylvania-USA/Packaging-Engineer-II_R-01338536,"Millersburg, Pennsylvania, USA",PA,N/A,2026-01-08,N/A
424,Executive Assistant - Filtration & Separation,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Waltham-Massachusetts-USA/Executive-Assistant---Filtration---Separation_R-01338088,"Waltham, Massachusetts, USA",MA,N/A,2026-01-08,N/A
425,Warehouse & Operations Support Supervisor - 2nd shift,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Allentown-Pennsylvania-USA/Warehouse---Operations-Support-Supervisor---2nd-shift_R-01339098,"Allentown, Pennsylvania, USA",PA,N/A,2026-01-08,N/A
426,Supervisor Inventory - 1st shift,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Allentown-Pennsylvania-USA/Supervisor-Inventory---1st-shift_R-01339100,"Allentown, Pennsylvania, USA",PA,N/A,2026-01-08,N/A
427,Scientist III - Downstream Purification Development,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Bedford-Massachusetts-USA/Scientist-III---Downstream-Purification-Development_R-01336907,"Bedford, Massachusetts, USA",MA,N/A,2026-01-08,N/A
428,2027 Future Talent Program - Packaging Technology Co-op,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/XMLNAME-2027-Future-Talent-Program---Packaging-Technology-Co-op_R378010,USA - Pennsylvania - West Point,PA,N/A,2026-01-08,N/A
429,3rd Shift Maintenance & Utilities Specialist Engineer,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/Spclst--Engineering_R372697-1,USA - Pennsylvania - West Point,PA,N/A,2026-01-08,N/A
430,2026 Future Talent Program –Business Enablement Operations – Intern,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---North-Wales-Upper-Gwynedd/XMLNAME-2026-Future-Talent-Program--Business-Enablement-Operations---Intern_R377973,USA - Pennsylvania - North Wales (Upper Gwynedd),PA,N/A,2026-01-08,N/A
431,Senior Data Scientist – Computer Vision & Biomedical Imaging,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Massachusetts---Cambridge-320-Bent-Street/Senior-Data-Scientist---Computer-Vision---Biomedical-Imaging_R361956-1,USA - Massachusetts - Cambridge (320 Bent Street),MA,N/A,2026-01-08,N/A
432,"Associate Director, Equipment Development and Facility Engineering Technology Engineer",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Associate-Director--Equipment-Development-and-Facility-Engineering-Technology-Engineer_R379223,USA - New Jersey - Rahway,NJ,N/A,2026-01-08,N/A
433,"Assoc. Scientist, Chemistry",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Assoc-Scientist--Chemistry_R379846-1,USA - New Jersey - Rahway,NJ,N/A,2026-01-08,N/A
434,"2026 Future Talent Program - Environmental, Health, and Safety - Intern",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/XMLNAME-2026-Future-Talent-Program---Environmental--Health--and-Safety---Intern_R361595,USA - Pennsylvania - West Point,PA,N/A,2026-01-08,N/A
435,Stationary Engineer,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/Utility-Techn-Stationary-Engi_R374822-1,USA - Pennsylvania - West Point,PA,N/A,2026-01-08,N/A
436,"Senior Scientist, Chemistry",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Senior-Scientist--Chemistry_R380175-1,USA - New Jersey - Rahway,NJ,N/A,2026-01-08,N/A
437,"Assoc. Dir., Global Communications",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Assoc-Dir--Global-Communications_R379246,USA - New Jersey - Rahway,NJ,N/A,2026-01-08,N/A
438,2026 Future Talent Program - Global Workplace & Enterprise Services Maintenance & Engineering - Co-op,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/XMLNAME-2026-Future-Talent-Program---Global-Workplace---Enterprise-Services-Maintenance---Engineering---Co-op_R364748,USA - Pennsylvania - West Point,PA,N/A,2026-01-08,N/A
439,2026 Future Talent Program - 3DT Materials & Process - Co-op,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---Pennsylvania---West-Point/XMLNAME-2026-Future-Talent-Program---3DT-Materials---Process---Co-op_R368991,USA - Pennsylvania - West Point,PA,N/A,2026-01-08,N/A
440,"Associate Director, Sterile Drug Product Operations Lead",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Associate-Director--Sterile-Drug-Product-Operations-Lead_R377459-1,USA - New Jersey - Rahway,NJ,N/A,2026-01-08,N/A
441,2026 Future Talent Program- Global Supplier Management Group- Indirect Procurement Marketing Co-op,Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/XMLNAME-2026-Future-Talent-Program--Global-Supplier-Management-Group--Indirect-Procurement-Marketing-Co-op_R365136,USA - New Jersey - Rahway,NJ,N/A,2026-01-08,N/A
442,Quality Assurance Specialist,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Framingham-MA/Quality-Assurance-Specialist_R2830751-1,"Framingham, MA",MA,N/A,2026-01-08,N/A
443,Management Associate Program 2026 - Vaccine,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Morristown-NJ/Management-Associate-Program-2026---Vaccine_R2817405,"Morristown, NJ",NJ,N/A,2026-01-08,N/A
444,Summer 2026 Intern - Management Associate Program - Vaccine,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Morristown-NJ/Summer-2026-Intern---Management-Associate-Program---Vaccine_R2817409,"Morristown, NJ",NJ,N/A,2026-01-08,N/A
445,Summer-Fall 2026 Co-Op - Cell Culture Process Development,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Waltham-MA/Summer-Fall-2026-Co-Op---Cell-Culture-Process-Development_R2835602-1,"Waltham, MA",MA,N/A,2026-01-08,N/A
446,Finance Business Partner - US General Medicines,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Morristown-NJ/Finance-Business-Partner---US-General-Medicines_R2828265,"Morristown, NJ",NJ,N/A,2026-01-08,N/A
447,Pharmaceutical Sales Representative,nan,https://www.indeed.com/viewjob?jk=34d228f3c5427e7a,"Princeton, NJ, US",NJ,"$60,000k",2026-01-08,N/A
448,Oncology Sales Specialist,nan,https://www.indeed.com/viewjob?jk=45bc5273f3bcb96e,"Trenton, NJ, US",NJ,$200k,2026-01-08,N/A
449,Oncology Sales Specialist,nan,https://www.indeed.com/viewjob?jk=e543619dda612701,"Philadelphia, PA, US",PA,$200k,2026-01-08,N/A
450,"Manager, Value Stream Cryo Operations",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Summit-West---NJ---US/Manager--Value-Stream-Cryo-Operations_R1597706,Summit West - NJ - US,NJ,N/A,2026-01-07,N/A
451,"Principal Scientist, In Vivo Pharmacology, Oncology Discovery Biology",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Cambridge-Crossing---MA---US/Principal-Scientist--In-Vivo-Pharmacology--Oncology-Discovery-Biology_R1595224,Cambridge Crossing - MA - US,MA,N/A,2026-01-07,N/A
452,"Senior Specialist, Quality Assurance Shop Floor, Cell Therapy",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Devens---MA---US/Senior-Specialist--Quality-Assurance-Shop-Floor--Cell-Therapy_R1596488,Devens - MA - US,MA,N/A,2026-01-07,N/A
453,"Manufacturing Team Lead, Liso-cel CAR-T, Manufacturing Operations",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Summit-West---NJ---US/Manufacturing-Team-Lead--Liso-cel-CAR-T--Manufacturing-Operations_R1597240,Summit West - NJ - US,NJ,N/A,2026-01-07,N/A
454,"Manufacturing Associate, liso cel CAR T, Manufacturing Operations",Bms,https://bristolmyerssquibb.wd5.myworkdayjobs.com/BMS/job/Summit-West---NJ---US/Manufacturing-Associate--liso-cel-CAR-T--Manufacturing-Operations_R1598029,Summit West - NJ - US,NJ,N/A,2026-01-07,N/A
455,Creative Compliance Specialist,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/Creative-Compliance-Specialist_R-01338394,"Pittsburgh, Pennsylvania, USA",PA,N/A,2026-01-07,N/A
456,Legal Compliance Specialist,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Pittsburgh-Pennsylvania-USA/Legal-Compliance-Specialist_R-01337372,"Pittsburgh, Pennsylvania, USA",PA,N/A,2026-01-07,N/A
457,Project Manager III,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Allentown-Pennsylvania-USA/Project-Manager-III_R-01338268,"Allentown, Pennsylvania, USA",PA,N/A,2026-01-07,N/A
458,Transportation Manager,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Bridgewater-New-Jersey-USA/Transportation-Manager_R-01338999,"Bridgewater, New Jersey, USA",NJ,N/A,2026-01-07,N/A
459,FSP - Sr. Instrument Qualification Specialist,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/New-Brunswick-New-Jersey-USA/FSP---Sr-Lab-Support-Engineer_R-01332876,"New Brunswick, New Jersey, USA",NJ,N/A,2026-01-07,N/A
460,Executive Assistant - Investor Relations,Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Waltham-Massachusetts-USA/Executive-Assistant---Investor-Relations_R-01338572,"Waltham, Massachusetts, USA",MA,N/A,2026-01-07,N/A
461,"Sr. Director, Organizational Design and Effectiveness",Thermofisher,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Waltham-Massachusetts-USA/Sr-Director--Organizational-Design-and-Effectiveness_R-01339046,"Waltham, Massachusetts, USA",MA,N/A,2026-01-07,N/A
462,"Associate Director, Process Operations Lead",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Associate-Director--Process-Operations-Lead_R378644,USA - New Jersey - Rahway,NJ,N/A,2026-01-07,N/A
463,"Associate Director, Facility & Utilities Engineering Lead",Merck,https://msd.wd5.myworkdayjobs.com/SearchJobs/job/USA---New-Jersey---Rahway/Associate-Director--Facility---Utilities-Engineering-Lead_R378655,USA - New Jersey - Rahway,NJ,N/A,2026-01-07,N/A
464,Pharmaceutical Sales - Associate Territory Manager - Cardiometabolic Health,Lilly,https://lilly.wd5.myworkdayjobs.com/en-US/LLY/job/US-Philadelphia-PA/Pharmaceutical-Sales---Associate-Territory-Manager---Cardiometabolic-Health_R-96707,"US, Philadelphia PA",PA,N/A,2026-01-07,N/A
465,Manager – Commercial Manufacturing,Lilly,https://lilly.wd5.myworkdayjobs.com/en-US/LLY/job/US-Philadelphia-PA/Associate---Commercial-Manufacturing_R-96431-1,"US, Philadelphia PA",PA,N/A,2026-01-07,N/A
466,"Manager, CMC Operations",Lilly,https://lilly.wd5.myworkdayjobs.com/en-US/LLY/job/US-Philadelphia-PA/Manager--CMC-Operations_R-98850-1,"US, Philadelphia PA",PA,N/A,2026-01-07,N/A
467,Principal Data Scientist,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Principal-Data-Scientist_R2828432-1,"Cambridge, MA",MA,N/A,2026-01-07,N/A
468,Digital Product Lead - iCare Connect,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Digital-Product-Lead---iCare-Connect_R2818135-1,"Cambridge, MA",MA,N/A,2026-01-07,N/A
469,Summer-Fall 2026 Co-Op - mRNA Center of Excellence - Scientific Data Support Analyst - Vaccines,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Waltham-MA/Summer-Fall-2026-Co-Op---mRNA-Center-of-Excellence---Scientific-Data-Support-Analyst---Vaccines_R2814260,"Waltham, MA",MA,N/A,2026-01-07,N/A
470,Senior Manufacturing Technician,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Northborough-MA/Senior-Manufacturing-Technician_R2830002,"Northborough, MA",MA,N/A,2026-01-07,N/A
471,Distinguished Scientist,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Distinguished-Scientist_R2836888,"Cambridge, MA",MA,N/A,2026-01-07,N/A
472,Global Head of Data and Digital Transformation Vx RnD,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Waltham-MA/Global-Head-of-Data-and-Digital-Transformation-Vx-RnD_R2830171-1,"Waltham, MA",MA,N/A,2026-01-07,N/A
473,Senior Scientist – Expert in RNA Biology and Rare Neurodevelopmental Diseases,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Senior-Scientist--Molecular--Cellular-and-In-vivo-Expert-in-Rare-Neurodevelopmental-Disorders_R2825604,"Cambridge, MA",MA,N/A,2026-01-07,N/A
474,"SILC Cluster Senior Director, Sanofi Integrated Launch Capabilities",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/SILC-Cluster-Senior-Director--Sanofi-Integrated-Launch-Capabilities_R2832930,"Cambridge, MA",MA,N/A,2026-01-07,N/A
475,Summer 2026 Intern - Immunology New Product Launch Team,Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Summer-2026-Intern---Immunology-New-Product-Launch-Team_R2816174,"Cambridge, MA",MA,N/A,2026-01-07,N/A
476,"Distinguished Scientist, Head of Investigative Toxicology US",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Distinguished-Scientist--Head-of-Investigative-Toxicology-US_R2835359,"Cambridge, MA",MA,N/A,2026-01-07,N/A
477,"Area Business Manager, Dermatology, Allentown, PA",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Allentown-PA/Area-Business-Manager--Dermatology--Allentown--PA_R2838459,"Allentown, PA",PA,N/A,2026-01-07,N/A
478,"Scientist, Retinal Degeneration",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Scientist--Retinal-Degeneration_R2837665-1,"Cambridge, MA",MA,N/A,2026-01-07,N/A
479,"Principal Scientist, Retinal Degeneration",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cambridge-MA/Principal-Scientist--Retinal-Degeneration_R2837663,"Cambridge, MA",MA,N/A,2026-01-07,N/A
480,"Area Business Manager, Dermatology, South New Jersey, NJ",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Cherry-Hill-NJ/Area-Business-Manager--Dermatology--South-New-Jersey--NJ_R2838435,"Cherry Hill, NJ",NJ,N/A,2026-01-07,N/A
481,"Area Business Manager, Dermatology, Albany, NY",Sanofi,https://sanofi.wd3.myworkdayjobs.com/SanofiCareers/job/Albany-NY/Area-Business-Manager--Dermatology--Albany--NY_R2838451,"Albany, NY",NY,N/A,2026-01-07,N/A
